City,State,Lat,Lng,Pop,
Milton,Georgia,34.1353,-84.3139,40487
Weslaco,Texas,26.1599,-97.9877,40393
Lake Oswego,Oregon,45.4129,-122.7004,40390
Lancaster,Ohio,39.7248,-82.6049,40360
Findlay,Ohio,41.0469,-83.6379,40323
Valley Stream,New York,40.6647,-73.7043,40304
New Berlin,Wisconsin,42.9726,-88.1291,40289
Hutchinson,Kansas,38.0671,-97.9081,40202
Holly Springs,North Carolina,35.6526,-78.8399,40198
French Valley,California,33.5999,-117.1069,40188
Security-Widefield,Colorado,38.7489,-104.7142,40158
Hurst,Texas,32.8353,-97.1809,40114
Romeoville,Illinois,41.6318,-88.0997,40099
Crystal Lake,Illinois,42.2333,-88.3351,40082
Chelsea,Massachusetts,42.3959,-71.0325,40025
Waipahu,Hawaii,21.3859,-158.0101,39927
Clinton,Maryland,38.7499,-76.9063,39925
Meadow Woods,Florida,28.3698,-81.3467,39904
Carol Stream,Illinois,41.9181,-88.1307,39895
Brighton,Colorado,39.9716,-104.7963,39895
Bell Gardens,California,33.9663,-118.155,39870
Waxahachie,Texas,32.4035,-96.8446,39815
Reynoldsburg,Ohio,39.9588,-82.7943,39803
Lincoln Park,Michigan,42.2432,-83.1811,39741
Streamwood,Illinois,42.0209,-88.1779,39736
Aventura,Florida,25.9566,-80.1371,39734
Fort Lee,New Jersey,40.8509,-73.9713,39701
Quincy,Illinois,39.9336,-91.3799,39687
San Gabriel,California,34.0949,-118.099,39673
Valrico,Florida,27.9193,-82.2293,39632
Indian Trail,North Carolina,35.0699,-80.6452,39603
Park Ridge,Illinois,42.0125,-87.8436,39562
Hobbs,New Mexico,32.7281,-103.16,39476
Cape Girardeau,Missouri,37.3109,-89.5597,39415
Oviedo,Florida,28.658,-81.1872,39405
Warren,Ohio,41.239,-80.8174,39334
Plant City,Florida,28.014,-82.1201,39272
Urbana,Illinois,40.1107,-88.1973,39189
Olive Branch,Mississippi,34.961,-89.8469,39136
Keizer,Oregon,45.0028,-123.0243,39119
Severna Park,Maryland,39.087,-76.5687,39108
Wheeling,Illinois,42.1308,-87.924,39104
Roy,Utah,41.1714,-112.0485,39076
Issaquah,Washington,47.5439,-122.0471,39057
Westerville,Ohio,40.1241,-82.921,38960
Grants Pass,Oregon,42.4333,-123.3317,38902
Lynnwood,Washington,47.8284,-122.3033,38812
Calexico,California,32.6849,-115.4944,38798
Mission Bend,Texas,29.6948,-95.6658,38772
Royal Palm Beach,Florida,26.7038,-80.2241,38697
Land O' Lakes,Florida,28.2075,-82.4476,38674
Bettendorf,Iowa,41.5657,-90.4765,38631
Pacifica,California,37.6113,-122.4782,38595
Cottage Grove,Minnesota,44.8161,-92.9274,38582
Clovis,New Mexico,34.4376,-103.1923,38505
Vestavia Hills,Alabama,33.4518,-86.7437,38504
La Presa,California,32.711,-117.0027,38492
Holyoke,Massachusetts,42.2125,-72.6411,38480
Evans,Georgia,33.5619,-82.1351,38452
La Puente,California,34.0323,-117.9533,38447
Apache Junction,Arizona,33.3985,-111.535,38311
Menomonee Falls,Wisconsin,43.1487,-88.1227,38219
Phenix City,Alabama,32.4585,-85.0253,38216
Stanton,California,33.8003,-117.9935,38167
Post Falls,Idaho,47.7213,-116.9384,38162
La Vergne,Tennessee,36.02,-86.5586,38127
Parkland,Washington,47.1417,-122.4376,38092
East Meadow,New York,40.7197,-73.5604,38078
Mount Juliet,Tennessee,36.199,-86.5115,38059
Hot Springs,Arkansas,34.4892,-93.0501,38050
Winter Springs,Florida,28.6889,-81.2703,38021
Monrovia,California,34.165,-117.9921,37999
Prattville,Alabama,32.4597,-86.4573,37977
Carpentersville,Illinois,42.1227,-88.2896,37940
West Fargo,North Dakota,46.8573,-96.9057,37913
Northglenn,Colorado,39.9108,-104.9783,37899
East Point,Georgia,33.6696,-84.4701,37895
Tupelo,Mississippi,34.2692,-88.7318,37872
Rosenberg,Texas,29.5456,-95.8223,37871
Montclair,California,34.0715,-117.6981,37871
Peachtree City,Georgia,33.3942,-84.571,37867
La Quinta,California,33.6536,-116.2785,37846
Mechanicsville,Virginia,37.6263,-77.3561,37767
Sun City,Arizona,33.6165,-112.2819,37693
Richmond West,Florida,25.6105,-80.4297,37626
Greenfield,Wisconsin,42.9619,-88.0052,37623
Owasso,Oklahoma,36.2878,-95.8311,37559
Hanover Park,Illinois,41.9818,-88.1446,37545
Portage,Indiana,41.5856,-87.1797,37540
Rock Island,Illinois,41.4699,-90.5827,37519
Lebanon,Tennessee,36.204,-86.3481,37471
Foothill Farms,California,38.6867,-121.3475,37432
New Albany,Indiana,38.309,-85.8234,37350
Martinez,California,37.9985,-122.1161,37308
Riviera Beach,Florida,26.7813,-80.0741,37301
Adelanto,California,34.5814,-117.4397,37229
Pleasant Grove,Utah,40.3716,-111.7412,37228
Leavenworth,Kansas,39.3239,-94.924,37216
Muskogee,Oklahoma,35.7432,-95.3567,37214
Oregon City,Oregon,45.3418,-122.5924,37160
Bartlesville,Oklahoma,36.7365,-95.9456,37074
Saratoga Springs,Utah,40.345,-111.9154,36977
Kendall West,Florida,25.7065,-80.4388,36964
Richfield,Minnesota,44.8763,-93.2829,36899
Kearns,Utah,40.6519,-112.0095,36842
Tucker,Georgia,33.8436,-84.2024,36764
Elmont,New York,40.7033,-73.7078,36741
Franklin,Wisconsin,42.8854,-88.0104,36685
Oakton,Virginia,38.8887,-77.3016,36675
Lewiston,Maine,44.0915,-70.1681,36615
South Valley,New Mexico,35.0093,-106.6819,36583
Beloit,Wisconsin,42.523,-89.0184,36567
Upper Arlington,Ohio,40.0272,-83.0704,36566
DeLand,Florida,29.0225,-81.2875,36528
Temple City,California,34.1022,-118.0579,36526
Wildomar,California,33.6173,-117.2582,36511
Chillum,Maryland,38.9666,-76.9791,36428
Princeton,Florida,25.5396,-80.3971,36381
Claremont,California,34.1259,-117.7153,36312
Winchester,Nevada,36.1365,-115.137,36307
Central Islip,New York,40.7836,-73.1945,36292
Georgetown,Kentucky,38.2247,-84.5487,36281
Oak Creek,Wisconsin,42.8803,-87.9009,36266
Commack,New York,40.8435,-73.2833,36252
South Miami Heights,Florida,25.5886,-80.3862,36239
Moorpark,California,34.2861,-118.8768,36201
Merrillville,Indiana,41.4728,-87.3196,36196
Estero,Florida,26.4276,-81.7951,36187
Egypt Lake-Leto,Florida,28.0177,-82.5062,36157
Roseville,Minnesota,45.0155,-93.1545,36119
Dunedin,Florida,28.0329,-82.7862,36110
Farmers Branch,Texas,32.9272,-96.8804,36091
Calumet City,Illinois,41.6134,-87.5505,36065
Marion,Ohio,40.5973,-83.1227,36053
Addison,Illinois,41.9313,-88.0085,35999
Buenaventura Lakes,Florida,28.3349,-81.3539,35922
Westmont,California,33.9417,-118.3018,35913
Lauderdale Lakes,Florida,26.1682,-80.2017,35898
Richmond,Indiana,39.8318,-84.8905,35854
Carrollwood,Florida,28.0577,-82.5148,35846
Olney,Maryland,39.1465,-77.0715,35815
Orangevale,California,38.6881,-121.2209,35729
West Hollywood,California,34.0883,-118.3719,35678
Randallstown,Maryland,39.3723,-76.8024,35641
Gahanna,Ohio,40.0251,-82.8637,35626
Meridian,Mississippi,32.3846,-88.6896,35625
Norristown,Pennsylvania,40.1225,-75.3398,35607
Manhattan Beach,California,33.8894,-118.3967,35585
La Porte,Texas,29.6689,-95.0484,35566
Inver Grove Heights,Minnesota,44.8247,-93.0596,35539
Hilliard,Ohio,40.0353,-83.1578,35530
Sun Prairie,Wisconsin,43.1825,-89.2362,35528
Copperas Cove,Texas,31.1192,-97.914,35452
Torrington,Connecticut,41.8349,-73.1282,35447
El Mirage,Arizona,33.5905,-112.3271,35410
Wildwood,Missouri,38.58,-90.6698,35384
San Juan,Texas,26.1903,-98.152,35384
Oakville,Missouri,38.4479,-90.3199,35357
San Juan Capistrano,California,33.5008,-117.6544,35319
Midvale,Utah,40.6148,-111.8927,35313
San Luis,Arizona,32.4911,-114.7089,35289
Brunswick,Ohio,41.2465,-81.8198,35272
Salisbury,North Carolina,35.6658,-80.4905,35258
Tooele,Utah,40.5393,-112.3082,35223
Watertown Town,Massachusetts,42.37,-71.1774,35171
Owings Mills,Maryland,39.4115,-76.7913,35170
Greer,South Carolina,34.933,-82.2313,35151
Lake Stevens,Washington,48.0024,-122.0953,35135
Northbrook,Illinois,42.1292,-87.8352,35108
College Park,Maryland,38.996,-76.9337,34961
University City,Missouri,38.6657,-90.3315,34953
North Ridgeville,Ohio,41.3852,-82.0195,34883
Del Rio,Texas,29.3708,-100.8801,34831
Fair Lawn,New Jersey,40.9359,-74.1177,34820
Long Beach,New York,40.5887,-73.666,34820
Goshen,Indiana,41.5743,-85.8309,34792
San Dimas,California,34.1082,-117.809,34775
Springville,Utah,40.1638,-111.6205,34750
Benton,Arkansas,34.5776,-92.5713,34746
Hinesville,Georgia,31.8248,-81.6137,34733
Socorro,Texas,31.6383,-106.2601,34687
Spanaway,Washington,47.0979,-122.4233,34670
Richmond,Kentucky,37.7307,-84.2925,34662
Pleasant Hill,California,37.9539,-122.0759,34649
University Place,Washington,47.2147,-122.5461,34565
Stow,Ohio,41.1765,-81.4344,34556
Kaneohe,Hawaii,21.4062,-157.7904,34509
Montgomery Village,Maryland,39.1788,-77.1954,34489
Fruit Cove,Florida,30.0972,-81.6175,34469
Monroe,North Carolina,35.0063,-80.5596,34464
Fair Oaks,Virginia,38.8653,-77.3586,34437
Douglasville,Georgia,33.7384,-84.7054,34410
Fairborn,Ohio,39.801,-84.0094,34398
Butte,Montana,45.902,-112.6571,34368
Dakota Ridge,Colorado,39.6192,-105.1344,34361
Oildale,California,35.4293,-119.0306,34350
Mason,Ohio,39.3571,-84.3023,34337
Oswego,Illinois,41.6834,-88.3372,34324
Gadsden,Alabama,34.0086,-86.0157,34317
Plainfield,Indiana,39.6954,-86.3716,34311
Manitowoc,Wisconsin,44.0991,-87.6812,34267
Lufkin,Texas,31.3217,-94.7277,34264
Cedar City,Utah,37.6834,-113.0956,34246
Deer Park,Texas,29.6898,-95.1151,34240
McMinnville,Oregon,45.211,-123.1918,34224
Woodridge,Illinois,41.737,-88.0409,34161
Eastpointe,Michigan,42.4657,-82.9461,34148
Prairieville,Louisiana,30.3151,-90.9571,34118
New City,New York,41.1542,-73.9912,34118
Cookeville,Tennessee,36.1482,-85.5109,34068
Huntington Station,New York,40.8446,-73.405,34050
Westlake,Ohio,41.4524,-81.9294,34049
Merritt Island,Florida,28.3139,-80.6708,34013
Lewiston,Idaho,46.3934,-116.9933,33964
Golden Glades,Florida,25.9129,-80.2013,33930
Bell,California,33.9801,-118.1798,33915
Midlothian,Texas,32.4669,-96.989,33914
Ken Caryl,Colorado,39.577,-105.1144,33889
Cooper City,Florida,26.0463,-80.2862,33867
Woodstock,Georgia,34.1026,-84.5091,33857
Martinez,Georgia,33.5209,-82.0985,33829
South Riding,Virginia,38.912,-77.5132,33828
Valparaiso,Indiana,41.4783,-87.0506,33820
Parkland,Florida,26.3219,-80.2533,33772
Walla Walla,Washington,46.0671,-118.3368,33765
Leawood,Kansas,38.9075,-94.6258,33748
Graham,Washington,47.0322,-122.2827,33727
Rexburg,Idaho,43.8226,-111.7919,33684
Menlo Park,California,37.4685,-122.1673,33677
Cottonwood Heights,Utah,40.6137,-111.8144,33597
Kearney,Nebraska,40.7011,-99.0833,33558
Pikesville,Maryland,39.3893,-76.702,33549
Sahuarita,Arizona,31.9323,-110.9654,33524
Crown Point,Indiana,41.4143,-87.3457,33518
Foster City,California,37.5553,-122.2659,33511
Timberwood Park,Texas,29.6995,-98.4838,33506
Englewood,Colorado,39.6468,-104.9942,33500
Glendale Heights,Illinois,41.9196,-88.0785,33443
Bethel Park,Pennsylvania,40.3238,-80.0364,33356
Baldwin,New York,40.6511,-73.6075,33352
Dana Point,California,33.4733,-117.6967,33327
Los Gatos,California,37.2304,-121.9562,33309
Brooklyn Center,Minnesota,45.0681,-93.3162,33298
West Little River,Florida,25.8571,-80.2367,33284
Petersburg,Virginia,37.2043,-77.3913,33229
Goldsboro,North Carolina,35.3778,-77.9717,33214
Redmond,Oregon,44.2612,-121.181,33160
Fuquay-Varina,North Carolina,35.5953,-78.7778,33135
Alabaster,Alabama,33.2198,-86.8225,33133
Gillette,Wyoming,44.2752,-105.4982,33047
Kennesaw,Georgia,34.026,-84.6177,33036
Fallbrook,California,33.3693,-117.2259,32999
Pueblo West,Colorado,38.3465,-104.7246,32991
Pullman,Washington,46.7336,-117.168,32968
Spring Valley,New York,41.1151,-74.0486,32953
St. Charles,Illinois,41.9193,-88.3109,32908
Beverly Hills,California,34.0786,-118.4021,32903
Spring Valley,California,32.7317,-116.9766,32860
American Fork,Utah,40.3783,-111.7953,32822
Chester,Pennsylvania,39.8456,-75.3718,32819
Uniondale,New York,40.7176,-73.5947,32791
Elk Grove Village,Illinois,42.0064,-87.9921,32763
East Lake,Florida,28.1206,-82.6868,32714
Redan,Georgia,33.7394,-84.1644,32712
Goleta,California,34.4361,-119.8594,32677
Des Moines,Washington,47.3914,-122.3156,32631
Sherwood,Arkansas,34.8507,-92.2029,32544
Kiryas Joel,New York,41.3411,-74.1667,32498
Garfield,New Jersey,40.8791,-74.1085,32481
Andover,Minnesota,45.2571,-93.3265,32471
Kaysville,Utah,41.029,-111.9456,32438
Statesboro,Georgia,32.4375,-81.7751,32400
Pekin,Illinois,40.5678,-89.6251,32398
Franklin Square,New York,40.7002,-73.6775,32381
North Olmsted,Ohio,41.4149,-81.919,32371
Nacogdoches,Texas,31.6134,-94.6528,32347
Canton,Georgia,34.2467,-84.4897,32342
Wheat Ridge,Colorado,39.7728,-105.1028,32340
Harker Heights,Texas,31.0572,-97.6446,32320
Rochester,New Hampshire,43.299,-70.9787,32317
Rome,New York,43.226,-75.4909,32309
Juneau,Alaska,58.4546,-134.1739,32240
Kingman,Arizona,35.217,-114.0105,32204
Massillon,Ohio,40.7838,-81.5254,32199
Savage,Minnesota,44.7545,-93.3632,32092
Helena,Montana,46.5965,-112.0202,32060
Lawndale,California,33.8884,-118.3531,32035
Desert Hot Springs,California,33.955,-116.5429,31988
Centereach,New York,40.8681,-73.0821,31979
San Pablo,California,37.9629,-122.3426,31975
Windsor,Colorado,40.469,-104.9198,31972
O'Fallon,Illinois,38.5974,-89.9148,31963
Marrero,Louisiana,29.8871,-90.1126,31928
West Odessa,Texas,31.8389,-102.5003,31927
Bangor,Maine,44.8323,-68.7906,31920
Ithaca,New York,42.4442,-76.5032,31819
Clearfield,Utah,41.103,-112.0238,31802
Springfield,Virginia,38.781,-77.1839,31769
Fair Oaks,California,38.6504,-121.2496,31750
Holladay,Utah,40.66,-111.8226,31738
Long Branch,New Jersey,40.2965,-73.9915,31734
Syracuse,Utah,41.0859,-112.0698,31715
Dania Beach,Florida,26.0593,-80.1637,31703
Florence,Kentucky,38.9899,-84.6471,31699
Mundelein,Illinois,42.2693,-88.0102,31596
Naugatuck,Connecticut,41.489,-73.0518,31586
Pasadena,Maryland,39.1552,-76.5537,31583
Los Altos,California,37.3684,-122.0965,31562
Carlsbad,New Mexico,32.401,-104.2388,31525
Aiken,South Carolina,33.5303,-81.7271,31516
Duluth,Georgia,34.0053,-84.1492,31506
Laramie,Wyoming,41.3099,-105.6085,31501
Cibolo,Texas,29.5634,-98.2115,31489
Bay Shore,New York,40.7288,-73.2495,31488
La Verne,California,34.1207,-117.7703,31423
Laguna Hills,California,33.5918,-117.6991,31409
Atwater,California,37.3529,-120.5959,31401
Newark,Delaware,39.6776,-75.7576,31393
Port Chester,New York,41.0051,-73.668,31317
Maryville,Tennessee,35.7468,-83.9789,31281
Shawnee,Oklahoma,35.3531,-96.9647,31237
Lake Magdalene,Florida,28.0875,-82.4791,31211
Sterling,Virginia,39.0052,-77.405,31202
Alamogordo,New Mexico,32.8837,-105.9625,31201
Saratoga,California,37.2684,-122.0263,31194
Oceanside,New York,40.6328,-73.6364,31182
North Royalton,Ohio,41.3138,-81.745,31150
Burlingame,California,37.5859,-122.3667,31142
Lakeside,Florida,30.1356,-81.7674,31125
Oak Ridge,Tennessee,35.9639,-84.2938,31087
Nicholasville,Kentucky,37.8906,-84.5668,31066
New Bern,North Carolina,35.0955,-77.0723,31058
LaGrange,Georgia,33.0274,-85.0384,31053
West Falls Church,Virginia,38.8648,-77.1878,31023
Ballwin,Missouri,38.595,-90.55,30998
Cleburne,Texas,32.3568,-97.4151,30984
Niles,Illinois,42.0278,-87.8099,30971
Bel Air North,Maryland,39.5543,-76.3732,30969
Westfield,New Jersey,40.6516,-74.3432,30950
Orcutt,California,34.8691,-120.4222,30940
Cornelius,North Carolina,35.4724,-80.8813,30925
SeaTac,Washington,47.4444,-122.2986,30867
Garner,North Carolina,35.6936,-78.6181,30859
Gurnee,Illinois,42.3708,-87.9392,30826
Opelika,Alabama,32.6612,-85.3769,30810
Parkville,Maryland,39.3832,-76.5519,30783
Hopkinsville,Kentucky,36.8381,-87.4775,30771
Southlake,Texas,32.9545,-97.1503,30754
San Carlos,California,37.4982,-122.2677,30754
Santa Paula,California,34.3545,-119.0656,30741
Princeton,New Jersey,40.3562,-74.6693,30717
Bowling Green,Ohio,41.3776,-83.6495,30715
Milford Mill,Maryland,39.3444,-76.7668,30685
Canyon Lake,Texas,29.8761,-98.2611,30641
North Chicago,Illinois,42.3172,-87.8595,30619
Middle River,Maryland,39.3436,-76.4253,30606
Drexel Heights,Arizona,32.1453,-111.048,30599
North Tonawanda,New York,43.0457,-78.8659,30592
Miami Lakes,Florida,25.9125,-80.3214,30582
Ferry Pass,Florida,30.5205,-87.1899,30526
San Lorenzo,California,37.6733,-122.1332,30420
Granger,Indiana,41.7374,-86.1348,30394
Morristown,Tennessee,36.2043,-83.3001,30387
Weatherford,Texas,32.7536,-97.7723,30385
Northport,Alabama,33.2586,-87.5993,30334
Lawrenceville,Georgia,33.9523,-83.9932,30299
Galesburg,Illinois,40.9506,-90.3763,30298
Zionsville,Indiana,39.9897,-86.3182,30258
Highland Park,Illinois,42.1823,-87.8104,30245
Austintown,Ohio,41.0932,-80.7405,30179
Greenville,Mississippi,33.385,-91.0514,30175
Liberty,Missouri,39.2394,-94.4191,30129
Middletown,New York,41.4459,-74.4236,30086
Sanford,North Carolina,35.4875,-79.177,30024
Monterey,California,36.5919,-121.8808,30014
East Lake-Orient Park,Florida,27.997,-82.3653,30002
Southgate,Michigan,42.2047,-83.2057,29990
Eastern Goleta Valley,California,34.4448,-119.7879,29983
Chamblee,Georgia,33.8842,-84.3007,29894
Raytown,Missouri,38.9944,-94.4641,29893
East Palo Alto,California,37.4671,-122.1352,29888
Carney,Maryland,39.405,-76.5235,29873
Algonquin,Illinois,42.1629,-88.3159,29869
Bella Vista,Arkansas,36.4667,-94.2707,29818
Gloucester,Massachusetts,42.626,-70.6897,29814
Crofton,Maryland,39.0144,-76.68,29812
Atascadero,California,35.4827,-120.6858,29771
Central,Louisiana,30.5593,-91.0369,29746
Oak Park,Michigan,42.4649,-83.1824,29677
New Smyrna Beach,Florida,29.0249,-80.9652,29674
Winter Park,Florida,28.5989,-81.3442,29672
Eagle,Idaho,43.7223,-116.3866,29665
Banning,California,33.946,-116.8992,29664
Garfield Heights,Ohio,41.4199,-81.6038,29585
Rahway,New Jersey,40.6077,-74.2807,29582
Melrose,Massachusetts,42.4556,-71.059,29567
Danville,Illinois,40.1426,-87.6111,29534
Burton,Michigan,42.9974,-83.6175,29532
Hobart,Indiana,41.514,-87.2729,29516
Fleming Island,Florida,30.0988,-81.7124,29505
Fountain,Colorado,38.6886,-104.6829,29495
Texarkana,Arkansas,33.436,-93.9959,29492
Laurel,Maryland,39.0949,-76.8622,29438
Suisun City,California,38.2473,-122.0091,29436
Fridley,Minnesota,45.0841,-93.2595,29422
Matthews,North Carolina,35.1195,-80.7101,29417
Lakewood Ranch,Florida,27.4185,-82.3948,29408
Jacksonville,Arkansas,34.8807,-92.1304,29385
Schererville,Indiana,41.4861,-87.4442,29381
Northampton,Massachusetts,42.3266,-72.6745,29379
Erie,Colorado,40.0404,-105.0399,29367
Fitchburg,Wisconsin,42.9859,-89.4255,29361
Hazleton,Pennsylvania,40.9505,-75.9725,29339
Paragould,Arkansas,36.0555,-90.5149,29327
Burbank,Illinois,41.7444,-87.7686,29312
Seguin,Texas,29.5891,-97.9676,29293
Bethany,Oregon,45.5614,-122.837,29277
Golden Gate,Florida,26.1844,-81.7031,29271
Kirkwood,Missouri,38.5788,-90.4203,29233
Shaker Heights,Ohio,41.4744,-81.5496,29197
Perry Hall,Maryland,39.4068,-76.478,29165
Englewood,New Jersey,40.8917,-73.9736,29129
Laplace,Louisiana,30.0731,-90.4758,29129
Magna,Utah,40.7634,-112.1599,29128
East Niles,California,35.3683,-118.9225,29110
Russellville,Arkansas,35.2762,-93.1383,29057
Lake in the Hills,Illinois,42.1913,-88.3477,29024
Lansing,Illinois,41.5648,-87.5462,28916
Summerlin South,Nevada,36.1242,-115.3324,28861
New Iberia,Louisiana,30.0049,-91.8202,28844
Prosper,Texas,33.2394,-96.8087,28825
Morrisville,North Carolina,35.8368,-78.8348,28824
Jamestown,New York,42.0976,-79.2367,28818
Oakleaf Plantation,Florida,30.1689,-81.8337,28808
Jeffersontown,Kentucky,38.2049,-85.5701,28800
Casselberry,Florida,28.6624,-81.3217,28750
Madison Heights,Michigan,42.5073,-83.1034,28719
Mehlville,Missouri,38.5018,-90.3149,28672
Walnut,California,34.0334,-117.8593,28641
Harrison,New York,41.0236,-73.7193,28635
Monroeville,Pennsylvania,40.4262,-79.7605,28607
McDonough,Georgia,33.4397,-84.1505,28574
Stockbridge,Georgia,33.5254,-84.2295,28567
Drexel Hill,Pennsylvania,39.9495,-75.3038,28538
Glen Ellyn,Illinois,41.8666,-88.0629,28506
Aberdeen,South Dakota,45.4649,-98.4686,28500
Frankfort,Kentucky,38.1924,-84.8643,28479
Allen Park,Michigan,42.2595,-83.2107,28431
Brownsburg,Indiana,39.8337,-86.383,28420
Orchards,Washington,45.689,-122.5306,28371
Eagle Pass,Texas,28.7125,-100.484,28367
Forest Hills,Michigan,42.9577,-85.4895,28327
Bergenfield,New Jersey,40.9236,-73.9982,28282
Independence,Kentucky,38.951,-84.5492,28256
Enterprise,Alabama,31.3275,-85.8463,28242
Henderson,Kentucky,37.8397,-87.5798,28201
Glen Cove,New York,40.8709,-73.6287,28187
Maryland Heights,Missouri,38.7189,-90.4749,28141
Greenville,Texas,33.1116,-96.1099,28128
Ewa Gentry,Hawaii,21.3344,-158.0262,28125
Belmont,California,37.5154,-122.2953,28109
Bixby,Oklahoma,35.9454,-95.8776,28091
Lathrop,California,37.809,-121.3131,28078
Shirley,New York,40.7936,-72.8748,28059
Garden City,Kansas,37.9753,-100.8527,28022
Oakdale,Minnesota,44.9876,-92.9641,28019
South Laurel,Maryland,39.0603,-76.8456,27998
Ridgecrest,California,35.6308,-117.6622,27989
Mililani Town,Hawaii,21.4465,-158.0147,27974
Millville,New Jersey,39.3903,-75.0561,27946
Kahului,Hawaii,20.8715,-156.4603,27938
Reisterstown,Maryland,39.455,-76.814,27917
Kent,Ohio,41.149,-81.361,27912
Williamsport,Pennsylvania,41.2399,-77.037,27908
Dodge City,Kansas,37.7611,-100.0182,27899
Wilmette,Illinois,42.0771,-87.7282,27895
Easton,Pennsylvania,40.6858,-75.2209,27860
Chicago Heights,Illinois,41.51,-87.6345,27840
Clinton,Mississippi,32.354,-90.3403,27830
Tualatin,Oregon,45.3772,-122.7748,27821
Statesville,North Carolina,35.7842,-80.8713,27777
Marion,Indiana,40.5497,-85.6604,27757
Washington,Utah,37.1303,-113.4878,27689
Immokalee,Florida,26.4253,-81.4251,27669
Maple Valley,Washington,47.3659,-122.0368,27643
Bluffton,South Carolina,32.2135,-80.9316,27596
New London,Connecticut,41.3502,-72.1022,27585
Mount Pleasant,Wisconsin,42.7129,-87.8876,27572
Marshalltown,Iowa,42.0343,-92.9068,27570
West Islip,New York,40.7041,-73.2954,27557
Hamtramck,Michigan,42.3954,-83.0559,27548
Temescal Valley,California,33.7581,-117.4677,27546
Lemon Grove,California,32.7331,-117.0344,27513
Ilchester,Maryland,39.2187,-76.7683,27513
Wasco,California,35.5938,-119.3671,27505
Rockledge,Florida,28.3203,-80.736,27466
Chaska,Minnesota,44.8164,-93.6091,27461
Madison,Mississippi,32.4738,-90.13,27459
Oak Forest,Illinois,41.6054,-87.7527,27445
Citrus Park,Florida,28.073,-82.5628,27440
Ramsey,Minnesota,45.2617,-93.4494,27409
Mason City,Iowa,43.1487,-93.1997,27385
Balch Springs,Texas,32.7194,-96.6151,27369
Williston,North Dakota,48.1814,-103.6364,27368
Converse,Texas,29.5091,-98.3084,27361
Monsey,New York,41.1181,-74.0682,27359
Clarksburg,Maryland,39.2246,-77.2659,27354
Granite City,Illinois,38.7296,-90.1268,27336
Short Pump,Virginia,37.6549,-77.6201,27332
Huntley,Illinois,42.1599,-88.433,27314
Garden City,Michigan,42.3244,-83.3412,27268
Green,Ohio,40.9483,-81.4757,27267
Fremont,Nebraska,41.4395,-96.4873,27245
Prior Lake,Minnesota,44.7246,-93.4419,27242
McHenry,Illinois,42.3387,-88.2932,27237
Neenah,Wisconsin,44.1669,-88.4767,27194
Benicia,California,38.0725,-122.1526,27191
Twentynine Palms,California,34.1478,-116.0659,27176
West Linn,Oregon,45.367,-122.6399,27173
Lindenhurst,New York,40.6858,-73.371,27169
Plum,Pennsylvania,40.5024,-79.7495,27123
Daphne,Alabama,30.6263,-87.8816,27088
Pearl,Mississippi,32.273,-90.0918,27017
Lochearn,Maryland,39.3461,-76.7307,26995
Alvin,Texas,29.3872,-95.2938,26982
Hutto,Texas,30.5396,-97.544,26971
Holbrook,New York,40.7944,-73.07,26958
New Lenox,Illinois,41.5095,-87.9703,26942
Thomasville,North Carolina,35.8813,-80.0807,26941
Crestview,Florida,30.7477,-86.5785,26934
Sun City Center,Florida,27.715,-82.3569,26920
Auburn,New York,42.9338,-76.5685,26913
Shoreview,Minnesota,45.0842,-93.1358,26871
South Pasadena,California,34.1103,-118.1573,26837
Gladstone,Missouri,39.2134,-94.5592,26825
Deer Park,New York,40.7623,-73.3218,26803
Sachse,Texas,32.9726,-96.5793,26797
Key West,Florida,24.5642,-81.7775,26776
Carrollton,Georgia,33.5818,-85.0838,26773
Eureka,California,40.7943,-124.1564,26763
Wooster,Ohio,40.8172,-81.9336,26753
Asheboro,North Carolina,35.7158,-79.8127,26729
Fortuna Foothills,Arizona,32.6616,-114.3974,26727
Vernon Hills,Illinois,42.234,-87.9608,26723
Leisure City,Florida,25.4935,-80.4363,26667
Plainview,New York,40.7832,-73.4732,26665
Paramus,New Jersey,40.9455,-74.0712,26650
Lemoore,California,36.2949,-119.7983,26631
Horn Lake,Mississippi,34.9512,-90.0501,26623
Palm Springs,Florida,26.6348,-80.0969,26611
Superior,Wisconsin,46.6941,-92.0823,26601
Temple Terrace,Florida,28.0436,-82.3773,26585
Windsor,California,38.5422,-122.8089,26548
Ruskin,Florida,27.7065,-82.4209,26536
Haines City,Florida,28.1102,-81.6157,26510
East Chicago,Indiana,41.6469,-87.4545,26502
Brawley,California,32.9783,-115.5287,26431
South Portland,Maine,43.631,-70.2895,26428
Sanger,California,36.699,-119.5575,26424
Cabot,Arkansas,34.9766,-92.0274,26411
Kernersville,North Carolina,36.1065,-80.0842,26376
Suitland,Maryland,38.8492,-76.9225,26375
Imperial Beach,California,32.5693,-117.118,26375
Owatonna,Minnesota,44.0912,-93.2312,26366
Sun City West,Arizona,33.6695,-112.3573,26354
West Whittier-Los Nietos,California,33.9759,-118.0689,26275
Union City,Georgia,33.5942,-84.5629,26273
Batavia,Illinois,41.8479,-88.3109,26261
Paducah,Kentucky,37.0711,-88.644,26248
Mint Hill,North Carolina,35.1783,-80.6528,26236
